Country,State,LG,City,PostCode,allstates_id
Nigeria,Kogi ,Bassa,NABURE,272108,1762
Nigeria,Kogi ,Bassa,ODENYI,272107,1763
Nigeria,Kogi ,Bassa,OGBA,272108,1764
Nigeria,Kogi ,Bassa,OGUMA,272108,1765
Nigeria,Kogi ,Bassa,OLOWA,272108,1766
Nigeria,Kogi ,Bassa,OZUGBE,272108,1767
Nigeria,Kogi ,Bassa,OZONGULO/KPANCHE,272111,1768
Nigeria,Kogi ,Bassa,SHINKATU,272111,1769
Nigeria,Kogi ,Bassa,TAKUMENA,272111,1770
Nigeria,Kogi ,Dekina,ABOCHO,272111,1771
Nigeria,Kogi ,Dekina,ACHARU,272111,1772
Nigeria,Kogi ,Dekina,ADIELE,272111,1773
Nigeria,Kogi ,Dekina,ADUMU EGUME,272111,1774
Nigeria,Kogi ,Dekina,AGOJEJU,272111,1775
Nigeria,Kogi ,Dekina,AJIJERU,272111,1776
Nigeria,Kogi ,Dekina,AJILOLO,272111,1777
Nigeria,Kogi ,Dekina,AJIYOLO,272111,1778
Nigeria,Kogi ,Dekina,ALIGI ADA,272111,1779
Nigeria,Kogi ,Dekina,ALOKO,272111,1780
Nigeria,Kogi ,Dekina,ANYIGBA,272111,1781
Nigeria,Kogi ,Dekina,ARABA,272111,1782
Nigeria,Kogi ,Dekina,DEKINA,272101,1783
Nigeria,Kogi ,Dekina,DEKINA TOWN,272101,1784
Nigeria,Kogi ,Dekina,EGBOJE,272101,1785
Nigeria,Kogi ,Dekina,ELUBI,272101,1786
Nigeria,Kogi ,Dekina,EMEWE,272103,1787
Nigeria,Kogi ,Dekina,ETUTEKPE,272103,1788
Nigeria,Kogi ,Dekina,GIWOLIGYO,272103,1789
Nigeria,Kogi ,Dekina,ITAMA,272103,1790
Nigeria,Kogi ,Dekina,IYALE,272101,1791
Nigeria,Kogi ,Dekina,LAFIA,272102,1792
Nigeria,Kogi ,Dekina,OCBANJA,272102,1793
Nigeria,Kogi ,Dekina,ODU,272101,1794
Nigeria,Kogi ,Dekina,ODU I,272101,1795
Nigeria,Kogi ,Dekina,ODU II,272101,1796
Nigeria,Kogi ,Dekina,OGANE INIGU,272101,1797
Nigeria,Kogi ,Dekina,OGBABEDE,272101,1798
Nigeria,Kogi ,Dekina,OGODU,272101,1799
Nigeria,Kogi ,Dekina,OJE,272101,1800
Nigeria,Kogi ,Dekina,OJIKPADALA,272101,1801
Nigeria,Kogi ,Dekina,OKURA OLAFIA,272102,1802
Nigeria,Kogi ,Dekina,OLA,272101,1803
Nigeria,Kogi ,Dekina,OLA OGBA,272101,1804
Nigeria,Kogi ,Dekina,OTTUTULU VILLAGE,272101,1805
Nigeria,Kogi ,Ibaji,ABUJAGA,271101,1806
Nigeria,Kogi ,Ibaji,ADAIGBA,271101,1807
Nigeria,Kogi ,Ibaji,AKPANYO,271101,1808
Nigeria,Kogi ,Ibaji,AMABO,271101,1809
Nigeria,Kogi ,Ibaji,ANALO,271101,1810
Nigeria,Kogi ,Ibaji,AYAH,271101,1811
Nigeria,Kogi ,Ibaji,ECHENGWA,271101,1812
Nigeria,Kogi ,Ibaji,EJULE,271101,1813
Nigeria,Kogi ,Ibaji,IBAOKO,271101,1814
Nigeria,Kogi ,Ibaji,IMBAKA,271101,1815
Nigeria,Kogi ,Ibaji,IYANO,271101,1816
Nigeria,Kogi ,Ibaji,ODEKE,271101,1817
Nigeria,Kogi ,Ibaji,OGURUGU,271101,1818
Nigeria,Kogi ,Ibaji,OGWO,271101,1819
Nigeria,Kogi ,Ibaji,OJILA,271101,1820
Nigeria,Kogi ,Ibaji,ONYEDEGA,271105,1821
Nigeria,Kogi ,Ibaji,UJEH,271110,1822
Nigeria,Kogi ,Ibaji,UNALE,271110,1823
Nigeria,Kogi ,Idah,EDE,271110,1824
Nigeria,Kogi ,Idah,EGA,271110,1825
Nigeria,Kogi ,Idah,IDAH,271110,1826
Nigeria,Kogi ,Idah,IGALAOGBA,271110,1827
Nigeria,Kogi ,Idah,IGECHEBA,271110,1828
Nigeria,Kogi ,Idah,OGEGELE,271110,1829
Nigeria,Kogi ,Idah,OWOLI APA,271110,1830
Nigeria,Kogi ,Idah,SABON GARI,271110,1831
Nigeria,Kogi ,Idah,UGWODA,271101,1832
Nigeria,Kogi ,Idah,UKWAJA,271101,1833
Nigeria,Kogi ,Igalamela-Odolu,ABEDAMMEGU,271104,1834
Nigeria,Kogi ,Igalamela-Odolu,ADORU,271104,1835
Nigeria,Kogi ,Igalamela-Odolu,AFAGBA,271104,1836
Nigeria,Kogi ,Igalamela-Odolu,AFULUGO,271102,1837
Nigeria,Kogi ,Igalamela-Odolu,AGAGBA,271102,1838
Nigeria,Kogi ,Igalamela-Odolu,AGITATA ,271102,1839
Nigeria,Kogi ,Igalamela-Odolu,AJAKA,271102,1840
Nigeria,Kogi ,Igalamela-Odolu,AJAKA I,271102,1841
Nigeria,Kogi ,Igalamela-Odolu,AJAKA II,271102,1842
Nigeria,Kogi ,Igalamela-Odolu,AKINIA,271102,1843
Nigeria,Kogi ,Igalamela-Odolu,AKPANYA,271102,1844
Nigeria,Kogi ,Igalamela-Odolu,AKPATEBE,271102,1845
Nigeria,Kogi ,Igalamela-Odolu,AKPOPO,271102,1846
Nigeria,Kogi ,Igalamela-Odolu,ALAKIJA,271102,1847
Nigeria,Kogi ,Igalamela-Odolu,ALODE,271101,1848
Nigeria,Kogi ,Igalamela-Odolu,ANGBA,271101,1849
Nigeria,Kogi ,Igalamela-Odolu,AVRUGO,271101,1850
Nigeria,Kogi ,Igalamela-Odolu,EGABADA,271101,1851
Nigeria,Kogi ,Igalamela-Odolu,EKWULOKO,271104,1852
Nigeria,Kogi ,Igalamela-Odolu,OBOLIMI,271104,1853
Nigeria,Kogi ,Igalamela-Odolu,ODOLU,271104,1854
Nigeria,Kogi ,Igalamela-Odolu,OFAFU,271104,1855
Nigeria,Kogi ,Igalamela-Odolu,OFORACHI ,271103,1856
Nigeria,Kogi ,Igalamela-Odolu,OFORACHI I,271103,1857
Nigeria,Kogi ,Igalamela-Odolu,OFORACHI II,271103,1858
Nigeria,Kogi ,Igalamela-Odolu,OGBOGBO,271103,1859
Nigeria,Kogi ,Igalamela-Odolu,OGBONICHA,271103,1860
Nigeria,Kogi ,Igalamela-Odolu,OJIGAGALA,271101,1861
Nigeria,Kogi ,Igalamela-Odolu,OJI -AJI,271101,1862
Nigeria,Kogi ,Igalamela-Odolu,OKUTU,271101,1863
Nigeria,Kogi ,Igalamela-Odolu,NIBO,271101,1864
Nigeria,Kogi ,Igalamela-Odolu,UBELE,271101,1865
Nigeria,Kogi ,Igalamela-Odolu,UGWAKA,271101,1866
Nigeria,Kogi ,Ijumu,ADUGI,261103,1867
Nigeria,Kogi ,Ijumu,AGRIGBON-OKE,261103,1868
Nigeria,Kogi ,Ijumu,AIYE,261103,1869
Nigeria,Kogi ,Ijumu,AIYEGUNLE,261103,1870
Nigeria,Kogi ,Ijumu,AIYETORO I,261103,1871
Nigeria,Kogi ,Ijumu,AIYETORO II,261103,1872
Nigeria,Kogi ,Ijumu,AIYETORO GBEDE,261103,1873
Nigeria,Kogi ,Ijumu,AIYERE/ARIMAH,261103,1874
Nigeria,Kogi ,Ijumu,ARAROMI,261103,1875
Nigeria,Kogi ,Ijumu,AYERE,261103,1876
Nigeria,Kogi ,Ijumu,EGBEDA EGGA/OKEDAYO,261103,1877
Nigeria,Kogi ,Ijumu,EKINRIN ADE,261103,1878
Nigeria,Kogi ,Ijumu,EKINRIN ADDE,261103,1879
Nigeria,Kogi ,Ijumu,ELUHAFON,261103,1880
Nigeria,Kogi ,Ijumu,IBGOLAYERE/IIAERE,261103,1881
Nigeria,Kogi ,Ijumu,IDDO,261103,1882
Nigeria,Kogi ,Ijumu,IDOYI,261103,1883
Nigeria,Kogi ,Ijumu,IFFE/IKOYI/OKEJUMU,261103,1884
Nigeria,Kogi ,Ijumu,IIETEJU/ORIGA,261103,1885
Nigeria,Kogi ,Ijumu,IYAMOYE,261103,1886
Nigeria,Kogi ,Ijumu,IYARA,261103,1887
Nigeria,Kogi ,Ijumu,KAKUMA,261103,1888
Nigeria,Kogi ,Ijumu,ODOKORO,261103,1889
Nigeria,Kogi ,Ijumu,OGALE/ADUGE,261103,1890
Nigeria,Kogi ,Ijumu,OGIDI,261103,1891
Nigeria,Kogi ,Ijumu,OTUNADE,261103,1892
Nigeria,Kogi ,Ijumu,OGIDI,261103,1893
Nigeria,Kogi ,Ijumu,OTUNADE,261103,1894
Nigeria,Kogi ,Kabba /Bunu,AIYEGUNLE,261102,1895
Nigeria,Kogi ,Kabba /Bunu,AIYETORO -KIRI,261102,1896
Nigeria,Kogi ,Kabba /Bunu,AIYETEJU,261102,1897
Nigeria,Kogi ,Kabba /Bunu,AKPARA,261102,1898
Nigeria,Kogi ,Kabba /Bunu,AKUTUPA-KIRI,261102,1899
Nigeria,Kogi ,Kabba /Bunu,APE,261102,1900
Nigeria,Kogi ,Kabba /Bunu,ASUTA,261102,1901
Nigeria,Kogi ,Kabba /Bunu,CHOKOCHOKO,261102,1902
Nigeria,Kogi ,Kabba /Bunu,EGBEDA,261102,1903
Nigeria,Kogi ,Kabba /Bunu,IGBA,261102,1904
Nigeria,Kogi ,Kabba /Bunu,IKE,261102,1905
Nigeria,Kogi ,Kabba /Bunu,ILLAH,261102,1906
Nigeria,Kogi ,Kabba /Bunu,ILLAH BUNU,261102,1907
Nigeria,Kogi ,Kabba /Bunu,IIUKE,261102,1908
Nigeria,Kogi ,Kabba /Bunu,KABBA,261102,1909
Nigeria,Kogi ,Kabba /Bunu,KAKUN,261102,1910
Nigeria,Kogi ,Kabba /Bunu,ODO-AKETE,261102,1911
Nigeria,Kogi ,Kabba /Bunu,ODO-APE,261102,1912
Nigeria,Kogi ,Kabba /Bunu,ODOGBO,261102,1913
Nigeria,Kogi ,Kabba /Bunu,ODOLU,261102,1914
Nigeria,Kogi ,Kabba /Bunu,OFERE,261102,1915
Nigeria,Kogi ,Kabba /Bunu,OKEBUKUN,261102,1916
Nigeria,Kogi ,Kabba /Bunu,OKEDAYO,261102,1917
Nigeria,Kogi ,Kabba /Bunu,OKEKOKO,261102,1918
Nigeria,Kogi ,Kabba /Bunu,OKPA,261102,1919
Nigeria,Kogi ,Kabba /Bunu,OSHOKOSHOKO,261102,1920
Nigeria,Kogi ,Kabba /Bunu,OLLE,261102,1921
Nigeria,Kogi ,Kabba /Bunu,OLLE/OKE -OFIN,261102,1922
Nigeria,Kogi ,Kabba /Bunu,OUT,261102,1923
Nigeria,Kogi ,Kabba /Bunu,TAKI,261102,1924
Nigeria,Kogi ,Koton-Karfe (KOGI),ACIOL,271105,1925
Nigeria,Kogi ,Koton-Karfe (KOGI),ADAHA,271105,1926
Nigeria,Kogi ,Koton-Karfe (KOGI),AKPASU,271105,1927
Nigeria,Kogi ,Koton-Karfe (KOGI),CHIKARA NORTH,271105,1928
Nigeria,Kogi ,Koton-Karfe (KOGI),CHIKARA SOUTH,271105,1929
Nigeria,Kogi ,Koton-Karfe (KOGI),GEGU-BEKI NORTH,271105,1930
Nigeria,Kogi ,Koton-Karfe (KOGI),GEGU-BEKI SOUTH,271105,1931
Nigeria,Kogi ,Koton-Karfe (KOGI),GERINYA,271105,1932
Nigeria,Kogi ,Koton-Karfe (KOGI),GIRINYA,271105,1933
Nigeria,Kogi ,Koton-Karfe (KOGI),IRENODU,271105,1934
Nigeria,Kogi ,Koton-Karfe (KOGI),JINJERE,271105,1935
Nigeria,Kogi ,Koton-Karfe (KOGI),KOTONKARFE,271105,1936
Nigeria,Kogi ,Koton-Karfe (KOGI),KOTONKARFE SOUTH EAST,271105,1937
Nigeria,Kogi ,Koton-Karfe (KOGI),ODAKI-KOTONKARFE,271105,1938
Nigeria,Kogi ,Koton-Karfe (KOGI),OSENSENI,271105,1939
Nigeria,Kogi ,Koton-Karfe (KOGI),TAWARI,271105,1940
Nigeria,Kogi ,Lokoja,AHUJI,260101,1941
Nigeria,Kogi ,Lokoja,EGGAN,260101,1942
Nigeria,Kogi ,Lokoja,GANAGA/TOWSHIP,260101,1943
Nigeria,Kogi ,Lokoja,LOKOJA A,260101,1944
Nigeria,Kogi ,Lokoja,LOKOJA B,260101,1945
Nigeria,Kogi ,Lokoja,LOKOJA C,260101,1946
Nigeria,Kogi ,Lokoja,LOKOJA D,260101,1947
Nigeria,Kogi ,Lokoja,LOKOJA E,260101,1948
Nigeria,Kogi ,Lokoja,OTOKITI,260101,1949
Nigeria,Kogi ,Lokoja,OWORO,260102,1950
Nigeria,Kogi ,Mopa-Muro,AGBAFOGUN,261104,1951
Nigeria,Kogi ,Mopa-Muro,AIYEDE,261104,1952
Nigeria,Kogi ,Mopa-Muro,AIYEDE/OKAGI,261104,1953
Nigeria,Kogi ,Mopa-Muro,IIAI,261104,1954
Nigeria,Kogi ,Mopa-Muro,IJAGBE,261104,1955
Nigeria,Kogi ,Mopa-Muro,IJOWA,261104,1956
Nigeria,Kogi ,Mopa-Muro,IRUNDA,261104,1957
Nigeria,Kogi ,Mopa-Muro,MOPA,261104,1958
Nigeria,Kogi ,Mopa-Muro,ODOLE-1,261104,1959
Nigeria,Kogi ,Mopa-Muro,ODOLE-2,261104,1960
Nigeria,Kogi ,Mopa-Muro,OKAGI,261104,1961
Nigeria,Kogi ,Mopa-Muro,OKEAGI/IIAI,261104,1962
Nigeria,Kogi ,Mopa-Muro,OROKERE,261104,1963
Nigeria,Kogi ,Mopa-Muro,TAKETE,261104,1964
Nigeria,Kogi ,Mopa-Muro,TAKETE IDDE/OTAFUN,261104,1965
Nigeria,Kogi ,Ofu,ADADEJU,271108,1966
Nigeria,Kogi ,Ofu,ADOMA,271108,1967
Nigeria,Kogi ,Ofu,AGOJEJU,271108,1968
Nigeria,Kogi ,Ofu,AKUNUBA,271108,1969
Nigeria,Kogi ,Ofu,ALOJI,271108,1970
Nigeria,Kogi ,Ofu,ALOMA,271108,1971
Nigeria,Kogi ,Ofu,ALLOMO,271108,1972
Nigeria,Kogi ,Ofu,EJIKOLU,271108,1973
Nigeria,Kogi ,Ofu,EJULE,271108,1974
Nigeria,Kogi ,Ofu,EJULE ALLAH,271108,1975
Nigeria,Kogi ,Ofu,GWALAWO,271107,1976
Nigeria,Kogi ,Ofu,IBOKO/EFAKWU,271108,1977
Nigeria,Kogi ,Ofu,IGO,271108,1978
Nigeria,Kogi ,Ofu,ITOBE,271109,1979
Nigeria,Kogi ,Ofu,ITOBE/OKOKENYI,271109,1980
Nigeria,Kogi ,Ofu,OGBONICHA,271109,1981
Nigeria,Kogi ,Ofu,OCHADAMU,271109,1982
Nigeria,Kogi ,Ofu,OFOKE,271109,1983
Nigeria,Kogi ,Ofu,OKAMA,271109,1984
Nigeria,Kogi ,Ofu,UMOMI,271109,1985
Nigeria,Kogi ,Ofu,Ugwolawo-I,271106,1986
Nigeria,Kogi ,Ofu,Ugwolawo-2,271109,1987
Nigeria,Kogi ,Ogori/Magongo,AIYEROMI,263103,1988
Nigeria,Kogi ,Ogori/Magongo,ENI,263103,1989
Nigeria,Kogi ,Ogori/Magongo,ILETEJU,263103,1990
Nigeria,Kogi ,Ogori/Magongo,OSOSO,263103,1991
Nigeria,Kogi ,Ogori/Magongo,OTURU OPOWUROYE,263103,1992
Nigeria,Kogi ,Ogori/Magongo,UGUGU,263103,1993
Nigeria,Kogi ,Okehi,EIKA/OHIZENYI,264101,1994
Nigeria,Kogi ,Okehi,OBANGEDE/UHUODO,264101,1995
Nigeria,Kogi ,Okehi,OBAROKE UVETE,264101,1996
Nigeria,Kogi ,Okehi,OBELE,264101,1997
Nigeria,Kogi ,Okehi,OHUEPE/OMAVI UBORO,264101,1998
Nigeria,Kogi ,Okehi,OKAITO/USUNGWEN,264101,1999
Nigeria,Kogi ,Okehi,USUNGWE,264101,2000
Nigeria,Kogi ,Okene,ADAVI -EBA,264101,2001
Nigeria,Kogi ,Okene,ANYOKE,264101,2002
Nigeria,Kogi ,Okene,EGE/IRUVOCHINOMI,264101,2003
Nigeria,Kogi ,Okene,IDOJI,264101,2004
Nigeria,Kogi ,Okene,IKARAWORO/IDOBANYERE,264101,2005
Nigeria,Kogi ,Okene,INO ZIOMI/IPAKU/OSISI,264101,2006
Nigeria,Kogi ,Okene,KUKORO I,264101,2007
Nigeria,Kogi ,Okene,KUKORO II,264101,2008
Nigeria,Kogi ,Okene,OBEHIRA UVETTA,264101,2009
Nigeria,Kogi ,Okene,OBEHIRA EBA,264101,2010
Nigeria,Kogi ,Okene,OBESSA,264101,2011
Nigeria,Kogi ,Okene,OKENE-EBA/AGASSA/AHACHE,263104,2012
Nigeria,Kogi ,Okene,OKENGWE OBEHIRA,264101,2013
Nigeria,Kogi ,Okene,ONYUKOKO,264101,2014
Nigeria,Kogi ,Okene,ORIETESU,264101,2015
Nigeria,Kogi ,Okene,OTUTU,264101,2016
Nigeria,Kogi ,Olamaboro,ADUM -AFO,270108,2017
Nigeria,Kogi ,Olamaboro,ADUPE,270108,2018
Nigeria,Kogi ,Olamaboro,AFO OWEBE,270108,2019
Nigeria,Kogi ,Olamaboro,AI-OODO I,270108,2020
Nigeria,Kogi ,Olamaboro,AI-OODO II,270108,2021
Nigeria,Kogi ,Olamaboro,AKOBO,270108,2022
Nigeria,Kogi ,Olamaboro,AKPAGIDIGBO,270108,2023
Nigeria,Kogi ,Olamaboro,AKPANYA,270108,2024
Nigeria,Kogi ,Olamaboro,AKUBA,270108,2025
Nigeria,Kogi ,Olamaboro,AMAKA,270108,2026
Nigeria,Kogi ,Olamaboro,AMAPA,270108,2027
Nigeria,Kogi ,Olamaboro,EDE,270108,2028
Nigeria,Kogi ,Olamaboro,EDIPE EKE,270108,2029
Nigeria,Kogi ,Olamaboro,EFOFE,270108,2030
Nigeria,Kogi ,Olamaboro,EJULE,270108,2031
Nigeria,Kogi ,Olamaboro,EKE,270108,2032
Nigeria,Kogi ,Olamaboro,EMAGODO,270108,2033
Nigeria,Kogi ,Olamaboro,EMODU,270108,2034
Nigeria,Kogi ,Olamaboro,ERONG,270108,2035
Nigeria,Kogi ,Olamaboro,ETE NAWO,270108,2036
Nigeria,Kogi ,Olamaboro,ETTE CENTRAL,270108,2037
Nigeria,Kogi ,Olamaboro,ETTE 11,270108,2038
Nigeria,Kogi ,Olamaboro,ETTE 1,270108,2039
Nigeria,Kogi ,Olamaboro,ILEJE,270108,2040
Nigeria,Kogi ,Olamaboro,IMANE,270108,2041
Nigeria,Kogi ,Olamaboro,ISHILO,270108,2042
Nigeria,Kogi ,Olamaboro,ODOGOMU,270108,2043
Nigeria,Kogi ,Olamaboro,OFANTE CENTRE,270108,2044
Nigeria,Kogi ,Olamaboro,OGUGU I,270109,2045
Nigeria,Kogi ,Olamaboro,OGUGU II,270109,2046
Nigeria,Kogi ,Olamaboro,OGUGU III,270109,2047
Nigeria,Kogi ,Olamaboro,OKAI,270109,2048
Nigeria,Kogi ,Olamaboro,OKOEKWO,270109,2049
Nigeria,Kogi ,Olamaboro,OKPO,270107,2050
Nigeria,Kogi ,Olamaboro,OKPOGA,270109,2051
Nigeria,Kogi ,Olamaboro,OLAMABORO I,270109,2052
Nigeria,Kogi ,Olamaboro,OLAMABORO II,270109,2053
Nigeria,Kogi ,Olamaboro,OLAMABORO III,270109,2054
Nigeria,Kogi ,Olamaboro,OLAMABORO IV,270109,2055
Nigeria,Kogi ,Olamaboro,OLAMABORO V,270109,2056
Nigeria,Kogi ,Olamaboro,OLEDO,270109,2057
Nigeria,Kogi ,Olamaboro,ONDO,270109,2058
Nigeria,Kogi ,Olamaboro,OROKAM ,270109,2059
Nigeria,Kogi ,Olamaboro,OROKAM I,270109,2060
Nigeria,Kogi ,Olamaboro,OROKAM II,270109,2061
Nigeria,Kogi ,Olamaboro,OTUKPO OFANTE,270109,2062
Nigeria,Kogi ,Olamaboro,UCHOCHO,270109,2063
Nigeria,Kogi ,Olamaboro,UMUOZZI I,270109,2064
Nigeria,Kogi ,Olamaboro,UMUOZZI IX,270109,2065
Nigeria,Kogi ,Omala,ABEJUKOLO,270105,2066
Nigeria,Kogi ,Omala,ABEJUKOLO I,270104,2067
Nigeria,Kogi ,Omala,ABEJUKOLO II,270104,2068
Nigeria,Kogi ,Omala,ADO,270104,2069
Nigeria,Kogi ,Omala,ADOKA,270104,2070
Nigeria,Kogi ,Omala,AKPACHA,270104,2071
Nigeria,Kogi ,Omala,AKPETE/OJANTELLE,270104,2072
Nigeria,Kogi ,Omala,ALOKUJA,270104,2073
Nigeria,Kogi ,Omala,AMAGEDE,270104,2074
Nigeria,Kogi ,Omala,BAGAJI,270104,2075
Nigeria,Kogi ,Omala,BAGANA,270104,2076
Nigeria,Kogi ,Omala,EBIRADU,270104,2077
Nigeria,Kogi ,Omala,EGIM,270104,2078
Nigeria,Kogi ,Omala,EJIMA,270104,2079
Nigeria,Kogi ,Omala,ICHEKE AJOPACHI,270104,2080
Nigeria,Kogi ,Omala,IGODO,270104,2081
Nigeria,Kogi ,Omala,IYADI,270104,2082
Nigeria,Kogi ,Omala,ITOBE,270104,2083
Nigeria,Kogi ,Omala,JATO,270104,2084
Nigeria,Kogi ,Omala,NUPE,270104,2085
Nigeria,Kogi ,Omala,OFOKE,270104,2086
Nigeria,Kogi ,Omala,OGBONAHA,270104,2087
Nigeria,Kogi ,Omala,OGBOYOGA,270104,2088
Nigeria,Kogi ,Omala,OGWULE OGBAULU,270104,2089
Nigeria,Kogi ,Omala,OJI-ALI,270104,2090
Nigeria,Kogi ,Omala,OKPATALA,270104,2091
Nigeria,Kogi ,Omala,OKUBA,270104,2092
Nigeria,Kogi ,Omala,OLA,270104,2093
Nigeria,Kogi ,Omala,OLLA,270104,2094
Nigeria,Kogi ,Omala,OLIYA,270104,2095
Nigeria,Kogi ,Omala,OPANDA,270105,2096
Nigeria,Kogi ,Omala,OPODA/OFEJIJI,270105,2097
Nigeria,Kogi ,yagba   East,AGINMI,262101,2098
Nigeria,Kogi ,yagba   East,AGINMI OKE,262101,2099
Nigeria,Kogi ,yagba   East,AIYEDE,262101,2100
Nigeria,Kogi ,yagba   East,ALU/IGBAGUN/ORANRE,262101,2101
Nigeria,Kogi ,yagba   East,EJUKU,262101,2102
Nigeria,Kogi ,yagba   East,IDOFIN,262101,2103
Nigeria,Kogi ,yagba   East,IGBAGUN,262101,2104
Nigeria,Kogi ,yagba   East,IFE,262101,2105
Nigeria,Kogi ,yagba   East,IFE OLUKOTUN II,262101,2106
Nigeria,Kogi ,yagba   East,ILAFIN,262101,2107
Nigeria,Kogi ,yagba   East,ILAFIN/IDOFIN/ODO-OGBA,262101,2108
Nigeria,Kogi ,yagba   East,ISANLU,262101,2109
Nigeria,Kogi ,yagba   East,ISANLU  ITEDO,262101,2110
Nigeria,Kogi ,yagba   East,ISANLU  MAKUTU,262101,2111
Nigeria,Kogi ,yagba   East,ITEDO,262101,2112
Nigeria,Kogi ,yagba   East,IYE,262101,2113
Nigeria,Kogi ,yagba   East,JEGE,262102,2114
Nigeria,Kogi ,yagba   East,JEGE/OKE/AGI OGBOM/ISAO,262102,2115
Nigeria,Kogi ,yagba   East,ODOSIN,262102,2116
Nigeria,Kogi ,yagba   East,OGA,262102,2117
Nigeria,Kogi ,yagba   East,PONYAN,262102,2118
Nigeria,Kogi ,Yagba West,AHUN,262102,2119
Nigeria,Kogi ,Yagba West,EGBE,262102,2120
Nigeria,Kogi ,Yagba West,EJIBA,262102,2121
Nigeria,Kogi ,Yagba West,ESANLU ESA,262102,2122
Nigeria,Kogi ,Yagba West,IGBARUKU,262102,2123
Nigeria,Kogi ,Yagba West,ISANLU ESA,262102,2124
Nigeria,Kogi ,Yagba West,ISAULU ESA/OKOLOKE/OKUNRAN,262102,2125
Nigeria,Kogi ,Yagba West,IYAMERIN/IGBARUKU,262102,2126
Nigeria,Kogi ,Yagba West,ODO ARA OMI OGGA,262102,2127
Nigeria,Kogi ,Yagba West,ODO ERE OKE ERE,262102,2128
Nigeria,Kogi ,Yagba West,OFFE,262103,2129
Nigeria,Kogi ,Yagba West,OGBE,262103,2130
Nigeria,Kogi ,Yagba West,OKUNRAN,262103,2131
Nigeria,Nasarawa,Akwanga,ADDE,960101,2132
Nigeria,Nasarawa,Akwanga,AGYAGA,960101,2133
Nigeria,Nasarawa,Akwanga,AKWANGA,960101,2134
Nigeria,Nasarawa,Akwanga,AKWANGA EAST ,960101,2135
Nigeria,Nasarawa,Akwanga,AKWANGA WEST,960101,2136
Nigeria,Nasarawa,Akwanga,ANCHO,960101,2137
Nigeria,Nasarawa,Akwanga,ANCHOBABA,960101,2138
Nigeria,Nasarawa,Akwanga,ANCHO NIGHAAN,960101,2139
Nigeria,Nasarawa,Akwanga,ANDAHAN DAJI,960101,2140
Nigeria,Nasarawa,Akwanga,ANDAHA,960101,2141
Nigeria,Nasarawa,Akwanga,ENDE,960101,2142
Nigeria,Nasarawa,Akwanga,GUDI,960113,2143
Nigeria,Nasarawa,Akwanga,GUJA,960113,2144
Nigeria,Nasarawa,Akwanga,GWANJE.GWANJE,960112,2145
Nigeria,Nasarawa,Akwanga,KUMPA,960112,2146
Nigeria,Nasarawa,Akwanga,LALLE,960112,2147
Nigeria,Nasarawa,Akwanga,MOROA,960112,2148
Nigeria,Nasarawa,Akwanga,NINGO/BOHAR,960112,2149
Nigeria,Nasarawa,Akwanga,NUMBARI,960112,2150
Nigeria,Nasarawa,Akwanga,NUNKU,960114,2151
Nigeria,Nasarawa,Akwanga,UBBE,960114,2152
Nigeria,Nasarawa,Akwanga,WAKAMA,960114,2153
Nigeria,Nasarawa,Akwanga,WASA,960114,2154
Nigeria,Nasarawa,Awe,ADAWA,951103,2155
Nigeria,Nasarawa,Awe,ADUDU,951103,2156
Nigeria,Nasarawa,Awe,AGOR,951103,2157
Nigeria,Nasarawa,Awe,AKWETE,951103,2158
Nigeria,Nasarawa,Awe,ANODU,951103,2159
Nigeria,Nasarawa,Awe,AYERE,951103,2160
Nigeria,Nasarawa,Awe,AZARA,951103,2161
Nigeria,Nasarawa,Awe,BUNA,951103,2162
Nigeria,Nasarawa,Awe,CHAMEGH,951103,2163
Nigeria,Nasarawa,Awe,GABARA,951103,2164
Nigeria,Nasarawa,Awe,GALADIMA,951103,2165
Nigeria,Nasarawa,Awe,GINDIN KETE,951103,2166
Nigeria,Nasarawa,Awe,IMON,951103,2167
Nigeria,Nasarawa,Awe,JANGARU,951103,2168
Nigeria,Nasarawa,Awe,JANKAR,951103,2169
Nigeria,Nasarawa,Awe,KANGLE/ABUNI,951103,2170
Nigeria,Nasarawa,Awe,KAOR,951103,2171
Nigeria,Nasarawa,Awe,KOSUNU,951103,2172
Nigeria,Nasarawa,Awe,KURUNGU,951103,2173
Nigeria,Nasarawa,Awe,MADAKI,951103,2174
Nigeria,Nasarawa,Awe,MADAKIN SOJA,951103,2175
Nigeria,Nasarawa,Awe,MAKWANGIJI,951103,2176
Nigeria,Nasarawa,Awe,RIBI,951103,2177
Nigeria,Nasarawa,Awe,RUFAI,951103,2178
Nigeria,Nasarawa,Awe,TUNGA,951103,2179
Nigeria,Nasarawa,Awe,WUSE,951103,2180
Nigeria,Nasarawa,Doma,AGBASHI,951103,2181
Nigeria,Nasarawa,Doma,AGIMA,951103,2182
Nigeria,Nasarawa,Doma,AGYARANGUN TOFA,950103,2183
Nigeria,Nasarawa,Doma,AKERRA,950103,2184
Nigeria,Nasarawa,Doma,AKPANAJA,950103,2185
Nigeria,Nasarawa,Doma,AKWATTA,950103,2186
Nigeria,Nasarawa,Doma,ALAGYE,950103,2187
Nigeria,Nasarawa,Doma,ALAKANI,950103,2188
Nigeria,Nasarawa,Doma,ANGWAN YARA MADA,950103,2189
